"Beans, white, mature seeds, cooked, boiled, without salt",0.14
"Beans, white, mature seeds, raw",0.479
"Beans, yellow, mature seeds, cooked, boiled, with salt",0.708
"Beans, yellow, mature seeds, cooked, boiled, without salt",0.708
"Beans, yellow, mature seeds, raw",2.43
"Beef composite, separable lean only, trimmed to 1/8"" fat, choice, cooked",6.148
"Beef macaroni with tomato sauce, frozen entree, reduced fat",1.806
"Beef Pot Pie, frozen entree, prepared",1.633
"Beef stew, canned entree",1.096
"Beef, bologna, reduced sodium",2.63
"Beef, bottom sirloin, tri-tip roast, separable lean and fat, trimmed to 0"" fat, all grades, cooked, roasted",6.933
"Beef, bottom sirloin, tri-tip roast, separable lean and fat, trimmed to 0"" fat, all grades, raw",6.087
"Beef, bottom sirloin, tri-tip roast, separable lean and fat, trimmed to 0"" fat, choice, cooked, roasted",6.959
"Beef, bottom sirloin, tri-tip roast, separable lean and fat, trimmed to 0"" fat, choice, raw",6.658
"Beef, bottom sirloin, tri-tip roast, separable lean and fat, trimmed to 0"" fat, select, cooked, roasted",6.906
"Beef, bottom sirloin, tri-tip roast, separable lean and fat, trimmed to 0"" fat, select, raw",5.516
"Beef, bottom sirloin, tri-tip roast, separable lean only, trimmed to 0"" fat, all grades, raw",6.585
"Beef, bottom sirloin, tri-tip roast, separable lean only, trimmed to 0"" fat, choice, cooked, roasted",7.77
"Beef, bottom sirloin, tri-tip roast, separable lean only, trimmed to 0"" fat, choice, raw",7.17
"Beef, bottom sirloin, tri-tip roast, separable lean only, trimmed to 0"" fat, select, cooked, roasted",7.939
"Beef, bottom sirloin, tri-tip roast, separable lean only, trimmed to 0"" fat, select, raw",6.201
"Beef, brisket, flat half, boneless separable lean only, trimmed to 0"" fat, all grades, raw",6.353
"Beef, brisket, flat half, boneless, separable lean and fat, trimmed to 0"" fat, all grades, raw",6.019
"Beef, brisket, flat half, boneless, separable lean and fat, trimmed to 0"" fat, choice, raw",6.115
"Beef, brisket, flat half, boneless, separable lean and fat, trimmed to 0"" fat, select, raw",5.875
"Beef, brisket, flat half, boneless, separable lean only, trimmed to 0"" fat, choice, raw",6.452
"Beef, brisket, flat half, boneless, separable lean only, trimmed to 0"" fat, select, raw",6.205
"Beef, brisket, flat half, separable lean and fat, trimmed to 0"" fat, all grades, cooked, braised",4.667
"Beef, brisket, flat half, separable lean and fat, trimmed to 0"" fat, choice, cooked, braised",4.496
"Beef, brisket, flat half, separable lean and fat, trimmed to 0"" fat, select, cooked, braised",4.175
"Beef, brisket, flat half, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, braised",4.087
"Beef, brisket, flat half, separable lean and fat, trimmed to 1/8"" fat, all grades, raw",4.041
"Beef, brisket, flat half, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, braised",4.001
"Beef, brisket, flat half, separable lean and fat, trimmed to 1/8"" fat, choice, raw",4.098
"Beef, brisket, flat half, separable lean and fat, trimmed to 1/8"" fat, select, cooked, braised",4.175
"Beef, brisket, flat half, separable lean and fat, trimmed to 1/8"" fat, select, raw",3.984
"Beef, brisket, flat half, separable lean only, trimmed to 0"" fat, all grades, cooked, braised",4.84
"Beef, brisket, flat half, separable lean only, trimmed to 0"" fat, choice, cooked, braised",4.926
"Beef, brisket, flat half, separable lean only, trimmed to 0"" fat, select, cooked, braised",4.906
"Beef, brisket, flat half, separable lean only, trimmed to 1/8"" fat, all grades, cooked, braised",4.825
"Beef, brisket, flat half, separable lean only, trimmed to 1/8"" fat, all grades, raw",4.947
"Beef, brisket, flat half, separable lean only, trimmed to 1/8"" fat, choice, cooked, braised",5.003
"Beef, brisket, flat half, separable lean only, trimmed to 1/8"" fat, choice, raw",5.158
"Beef, brisket, flat half, separable lean only, trimmed to 1/8"" fat, select, cooked, braised",4.801
"Beef, brisket, flat half, separable lean only, trimmed to 1/8"" fat, select, raw",4.731
"Beef, brisket, point half, separable lean and fat, trimmed to 0"" fat, all grades, cooked, braised",3.04
"Beef, brisket, point half, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, braised",3.14
"Beef, brisket, point half, separable lean and fat, trimmed to 1/8"" fat, all grades, raw",3.12
"Beef, brisket, point half, separable lean only, trimmed to 0"" fat, all grades, cooked, braised",3.57
"Beef, brisket, whole, separable lean and fat, trimmed to 0"" fat, all grades, cooked, braised",3.37
"Beef, brisket, whole, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, braised",3.27
"Beef, brisket, whole, separable lean and fat, trimmed to 1/8"" fat, all grades, raw",3.48
"Beef, brisket, whole, separable lean only, all grades, raw",3.94
"Beef, brisket, whole, separable lean only, trimmed to 0"" fat, all grades, cooked, braised",3.71
"Beef, carcass, separable lean and fat, choice, raw",3.54
"Beef, carcass, separable lean and fat, select, raw",3.54
"Beef, chopped, cured, smoked",4.577
"Beef, chuck eye Country-Style ribs, boneless, separable lean and fat, trimmed to 0"" fat, all grades, cooked, braised",3.804
"Beef, chuck eye Country-Style ribs, boneless, separable lean and fat, trimmed to 0"" fat, all grades, raw",3.875
"Beef, chuck eye Country-Style ribs, boneless, separable lean and fat, trimmed to 0"" fat, choice, cooked, braised",3.791
"Beef, chuck eye Country-Style ribs, boneless, separable lean and fat, trimmed to 0"" fat, choice, raw",3.821
"Beef, chuck eye Country-Style ribs, boneless, separable lean and fat, trimmed to 0"" fat, select, cooked, braised",3.886
"Beef, chuck eye Country-Style ribs, boneless, separable lean and fat, trimmed to 0"" fat, select, raw",3.95
"Beef, chuck eye Country-Style ribs, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, braised",4.147
"Beef, chuck eye Country-Style ribs, boneless, separable lean only, trimmed to 0"" fat, all grades, raw",4.167
"Beef, chuck eye Country-Style ribs, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, braised",4.14
"Beef, chuck eye Country-Style ribs, boneless, separable lean only, trimmed to 0"" fat, choice, raw",4.097
"Beef, chuck eye Country-Style ribs, boneless, separable lean only, trimmed to 0"" fat, select, cooked, braised",4.22
"Beef, chuck eye Country-Style ribs, boneless, separable lean only, trimmed to 0"" fat, select, raw",4.25
"Beef, chuck eye roast, boneless, America's Beef Roast, separable lean and fat, trimmed to 0"" fat, all grades, cooked, roasted",4.368
"Beef, chuck eye roast, boneless, America's Beef Roast, separable lean and fat, trimmed to 0"" fat, all grades, raw",4.324
"Beef, chuck eye roast, boneless, America's Beef Roast, separable lean and fat, trimmed to 0"" fat, choice, cooked, roasted",4.303
"Beef, chuck eye roast, boneless, America's Beef Roast, separable lean and fat, trimmed to 0"" fat, choice, raw",4.323
"Beef, chuck eye roast, boneless, America's Beef Roast, separable lean and fat, trimmed to 0"" fat, select, cooked, roasted",4.314
"Beef, chuck eye roast, boneless, America's Beef Roast, separable lean and fat, trimmed to 0"" fat, select, raw",4.56
"Beef, chuck eye roast, boneless, America's Beef Roast, separable lean only, trimmed to 0"" fat, all grades, cooked, roasted",4.693
"Beef, chuck eye roast, boneless, America's Beef Roast, separable lean only, trimmed to 0"" fat, all grades, raw",4.593
"Beef, chuck eye roast, boneless, America's Beef Roast, separable lean only, trimmed to 0"" fat, choice, cooked, roasted",4.593
"Beef, chuck eye roast, boneless, America's Beef Roast, separable lean only, trimmed to 0"" fat, choice, raw",4.593
"Beef, chuck eye roast, boneless, America's Beef Roast, separable lean only, trimmed to 0"" fat, select, cooked, roasted",4.65
"Beef, chuck eye roast, boneless, America's Beef Roast, separable lean only, trimmed to 0"" fat, select, raw",4.83
"Beef, chuck eye steak, boneless, separable lean and fat, trimmed to 0"" fat, all grades, cooked, grilled",4.663
"Beef, chuck eye steak, boneless, separable lean and fat, trimmed to 0"" fat, all grades, raw",4.351
"Beef, chuck eye steak, boneless, separable lean and fat, trimmed to 0"" fat, choice, cooked, grilled",4.649
"Beef, chuck eye steak, boneless, separable lean and fat, trimmed to 0"" fat, choice, raw",4.34
"Beef, chuck eye steak, boneless, separable lean and fat, trimmed to 0"" fat, select, cooked, grilled",4.773
"Beef, chuck eye steak, boneless, separable lean and fat, trimmed to 0"" fat, select, raw",4.377
"Beef, chuck eye steak, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, grilled",5.19
"Beef, chuck eye steak, boneless, separable lean only, trimmed to 0"" fat, all grades, raw",4.827
"Beef, chuck eye steak, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, grilled",5.18
"Beef, chuck eye steak, boneless, separable lean only, trimmed to 0"" fat, choice, raw",4.803
"Beef, chuck eye steak, boneless, separable lean only, trimmed to 0"" fat, select, cooked, grilled",5.31
"Beef, chuck eye steak, boneless, separable lean only, trimmed to 0"" fat, select, raw",4.87
"Beef, chuck for stew, separable lean and fat, all grades, cooked, braised",4.117
"Beef, chuck for stew, separable lean and fat, all grades, raw",5.003
"Beef, chuck for stew, separable lean and fat, choice, cooked, braised",4.013
"Beef, chuck for stew, separable lean and fat, choice, raw",4.887
"Beef, chuck for stew, separable lean and fat, select, cooked, braised",4.85
"Beef, chuck for stew, separable lean and fat, select, raw",5.19
"Beef, chuck, arm pot roast, separable lean and fat, trimmed to 0"" fat, all grades, cooked, braised",4.105
"Beef, chuck, arm pot roast, separable lean and fat, trimmed to 0"" fat, select, cooked, braised",4.213
"Beef, chuck, arm pot roast, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, braised",4.273
"Beef, chuck, arm pot roast, separable lean and fat, trimmed to 1/8"" fat, all grades, raw",4.331
"Beef, chuck, arm pot roast, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, braised",4.215
"Beef, chuck, arm pot roast, separable lean and fat, trimmed to 1/8"" fat, choice, raw",4.328
"Beef, chuck, arm pot roast, separable lean and fat, trimmed to 1/8"" fat, select, cooked, braised",4.331
"Beef, chuck, arm pot roast, separable lean and fat, trimmed to 1/8"" fat, select, raw",4.334
"Beef, chuck, arm pot roast, separable lean only, trimmed to 0"" fat, choice, cooked, braised",5.039
"Beef, chuck, arm pot roast, separable lean only, trimmed to 0"" fat, select, cooked, braised",4.829
"Beef, chuck, arm pot roast, separable lean only, trimmed to 1/8"" fat, all grades, cooked, braised",5.044
"Beef, chuck, arm pot roast, separable lean only, trimmed to 1/8"" fat, all grades, raw",5.069
"Beef, chuck, arm pot roast, separable lean only, trimmed to 1/8"" fat, choice, cooked, braised",5.243
"Beef, chuck, arm pot roast, separable lean only, trimmed to 1/8"" fat, choice, raw",5.221
"Beef, chuck, arm pot roast, separable lean only, trimmed to 1/8"" fat, select, cooked, braised",5.007
"Beef, chuck, arm pot roast, separable lean only, trimmed to 1/8"" fat, select, raw",4.908
"Beef, chuck, blade roast, separable lean and fat, trimmed to 0"" fat, all grades, cooked, braised",2.45
"Beef, chuck, blade roast, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, braised",2.43
"Beef, chuck, blade roast, separable lean and fat, trimmed to 1/8"" fat, all grades, raw",2.18
"Beef, chuck, blade roast, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, braised",2.41
"Beef, chuck, blade roast, separable lean and fat, trimmed to 1/8"" fat, choice, raw",2.17
"Beef, chuck, blade roast, separable lean and fat, trimmed to 1/8"" fat, select, cooked, braised",2.46
"Beef, chuck, blade roast, separable lean and fat, trimmed to 1/8"" fat, select, raw",2.2
"Beef, chuck, blade roast, separable lean only, trimmed to 0"" fat, all grades, cooked, braised",2.67
"Beef, chuck, clod roast, separable lean and fat, trimmed to 0"" fat, all grades, cooked, roasted",3.393
"Beef, chuck, clod roast, separable lean and fat, trimmed to 0"" fat, choice, cooked, roasted",3.251
"Beef, chuck, clod roast, separable lean and fat, trimmed to 0"" fat, select, cooked, roasted",3.599
"Beef, chuck, clod roast, separable lean only, trimmed to 0"" fat, all grades, cooked, roasted",3.529
"Beef, chuck, clod roast, separable lean only, trimmed to 0"" fat, choice, cooked, roasted",3.415
"Beef, chuck, clod roast, separable lean only, trimmed to 0"" fat, select, cooked, roasted",3.696
"Beef, chuck, clod roast, separable lean only, trimmed to 1/4"" fat, all grades, cooked, roasted",3.469
"Beef, chuck, clod roast, separable lean only, trimmed to 1/4"" fat, all grades, raw",3.444
"Beef, chuck, clod steak, separable lean only, trimmed to 1/4"" fat, all grades, cooked, braised",3.121
"Beef, chuck, mock tender steak, boneless, separable lean and fat, trimmed to 0"" fat, all grades, cooked, braised",3.809
"Beef, chuck, mock tender steak, boneless, separable lean and fat, trimmed to 0"" fat, all grades, raw",3.587
"Beef, chuck, mock tender steak, boneless, separable lean and fat, trimmed to 0"" fat, choice, cooked, braised",3.787
"Beef, chuck, mock tender steak, boneless, separable lean and fat, trimmed to 0"" fat, choice, raw",3.513
"Beef, chuck, mock tender steak, boneless, separable lean and fat, trimmed to 0"" fat, select, cooked, braised",3.87
"Beef, chuck, mock tender steak, boneless, separable lean and fat, trimmed to 0"" fat, select, raw",3.72
"Beef, chuck, mock tender steak, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, braised",3.88
"Beef, chuck, mock tender steak, boneless, separable lean only, trimmed to 0"" fat, all grades, raw",3.603
"Beef, chuck, mock tender steak, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, braised",3.867
"Beef, chuck, mock tender steak, boneless, separable lean only, trimmed to 0"" fat, choice, raw",3.527
"Beef, chuck, mock tender steak, boneless, separable lean only, trimmed to 0"" fat, select, cooked, braised",3.94
"Beef, chuck, mock tender steak, boneless, separable lean only, trimmed to 0"" fat, select, raw",3.74
"Beef, chuck, mock tender steak, separable lean and fat, trimmed to 0"" fat, all grades, cooked, broiled",3.632
"Beef, chuck, mock tender steak, separable lean and fat, trimmed to 0"" fat, USDA choice, cooked, broiled",3.612
"Beef, chuck, mock tender steak, separable lean and fat, trimmed to 0"" fat, USDA select, cooked, broiled",3.66
"Beef, chuck, mock tender steak, separable lean only, trimmed to 0"" fat, all grades, cooked, broiled",3.635
"Beef, chuck, mock tender steak, separable lean only, trimmed to 0"" fat, choice, cooked, broiled",3.613
"Beef, chuck, mock tender steak, separable lean only, trimmed to 0"" fat, select, cooked, broiled",3.668
"Beef, chuck, short ribs, boneless, separable lean and fat, trimmed to 0"" fat, all grades, cooked, braised",3.299
"Beef, chuck, short ribs, boneless, separable lean and fat, trimmed to 0"" fat, all grades, raw",3.293
"Beef, chuck, short ribs, boneless, separable lean and fat, trimmed to 0"" fat, choice, cooked, braised",3.246
"Beef, chuck, short ribs, boneless, separable lean and fat, trimmed to 0"" fat, choice, raw",3.323
"Beef, chuck, short ribs, boneless, separable lean and fat, trimmed to 0"" fat, select, cooked, braised",3.501
"Beef, chuck, short ribs, boneless, separable lean and fat, trimmed to 0"" fat, select, raw",3.318
